tile_id,date,year,source,valid_frac,exp_temporal_split,exp_spatial_split
20211216_lidar_tile_2560_1536.npy,20211216,2021,lidar,0.9903,train,train
20211216_lidar_tile_2560_1664.npy,20211216,2021,lidar,0.9973,train,train
20211216_lidar_tile_2560_1792.npy,20211216,2021,lidar,0.9975,train,train
20211216_lidar_tile_2560_1920.npy,20211216,2021,lidar,0.9856,train,train
20211216_lidar_tile_2560_2048.npy,20211216,2021,lidar,0.9541,train,train
20211216_lidar_tile_2560_2176.npy,20211216,2021,lidar,0.9397,train,train
20211216_lidar_tile_2560_2304.npy,20211216,2021,lidar,0.8649,train,train
20211216_lidar_tile_2560_2432.npy,20211216,2021,lidar,0.3916,train,train
20211216_lidar_tile_2688_896.npy,20211216,2021,lidar,0.448,train,val
20211216_lidar_tile_2688_1024.npy,20211216,2021,lidar,0.9012,train,val
20211216_lidar_tile_2688_1152.npy,20211216,2021,lidar,0.9795,train,buffer
20211216_lidar_tile_2688_1280.npy,20211216,2021,lidar,0.9734,train,train
20211216_lidar_tile_2688_1408.npy,20211216,2021,lidar,0.9619,train,train
20211216_lidar_tile_2688_1536.npy,20211216,2021,lidar,0.9731,train,train
20211216_lidar_tile_2688_1664.npy,20211216,2021,lidar,0.9893,train,train
20211216_lidar_tile_2688_1792.npy,20211216,2021,lidar,0.9849,train,train
20211216_lidar_tile_2688_1920.npy,20211216,2021,lidar,0.9733,train,train
20211216_lidar_tile_2688_2048.npy,20211216,2021,lidar,0.9605,train,train
20211216_lidar_tile_2688_2176.npy,20211216,2021,lidar,0.9633,train,train
20211216_lidar_tile_2688_2304.npy,20211216,2021,lidar,0.8029,train,train
20211216_lidar_tile_2816_1024.npy,20211216,2021,lidar,0.6131,train,val
20211216_lidar_tile_2816_1152.npy,20211216,2021,lidar,0.9314,train,buffer
20211216_lidar_tile_2816_1280.npy,20211216,2021,lidar,0.9648,train,train
20211216_lidar_tile_2816_1408.npy,20211216,2021,lidar,0.9514,train,train
20211216_lidar_tile_2816_1536.npy,20211216,2021,lidar,0.967,train,train
20211216_lidar_tile_2816_1664.npy,20211216,2021,lidar,0.9828,train,train
20211216_lidar_tile_2816_1792.npy,20211216,2021,lidar,0.9707,train,train
20211216_lidar_tile_2816_1920.npy,20211216,2021,lidar,0.9548,train,train
20211216_lidar_tile_2944_1152.npy,20211216,2021,lidar,0.6453,train,buffer
20211216_lidar_tile_2944_1280.npy,20211216,2021,lidar,0.8992,train,train
20211216_lidar_tile_2944_1408.npy,20211216,2021,lidar,0.9323,train,train
20211216_lidar_tile_2944_1536.npy,20211216,2021,lidar,0.913,train,train
20220112_lidar_tile_128_256.npy,20220112,2022,lidar,0.5327,train,test
20220112_lidar_tile_128_384.npy,20220112,2022,lidar,0.8613,train,test
20220112_lidar_tile_128_512.npy,20220112,2022,lidar,0.8713,train,test
20220112_lidar_tile_128_640.npy,20220112,2022,lidar,0.9271,train,buffer
20220112_lidar_tile_128_768.npy,20220112,2022,lidar,0.9761,train,val
20220112_lidar_tile_128_896.npy,20220112,2022,lidar,0.8807,train,val
20220112_lidar_tile_256_256.npy,20220112,2022,lidar,0.8038,train,test
20220112_lidar_tile_256_384.npy,20220112,2022,lidar,0.9267,train,test
20220112_lidar_tile_256_512.npy,20220112,2022,lidar,0.8784,train,test
20220112_lidar_tile_256_640.npy,20220112,2022,lidar,0.9078,train,buffer
20220112_lidar_tile_256_768.npy,20220112,2022,lidar,0.966,train,val
20220112_lidar_tile_256_896.npy,20220112,2022,lidar,0.7615,train,val
20220112_lidar_tile_256_1024.npy,20220112,2022,lidar,0.6115,train,val
20220112_lidar_tile_256_1152.npy,20220112,2022,lidar,0.4592,train,buffer
20220112_lidar_tile_384_128.npy,20220112,2022,lidar,0.7876,train,test
20220112_lidar_tile_384_256.npy,20220112,2022,lidar,0.9589,train,test
20220112_lidar_tile_384_384.npy,20220112,2022,lidar,0.9718,train,test
20220112_lidar_tile_384_512.npy,20220112,2022,lidar,0.9715,train,test
20220112_lidar_tile_384_640.npy,20220112,2022,lidar,0.971,train,buffer
20220112_lidar_tile_384_768.npy,20220112,2022,lidar,0.976,train,val
20220112_lidar_tile_384_896.npy,20220112,2022,lidar,0.7164,train,val
20220112_lidar_tile_384_1024.npy,20220112,2022,lidar,0.3594,train,val
20220112_lidar_tile_384_1152.npy,20220112,2022,lidar,0.4095,train,buffer
20220112_lidar_tile_384_2304.npy,20220112,2022,lidar,0.8793,train,train
20220112_lidar_tile_512_128.npy,20220112,2022,lidar,0.9451,train,test
20220112_lidar_tile_512_256.npy,20220112,2022,lidar,0.9835,train,test
20220112_lidar_tile_512_384.npy,20220112,2022,lidar,0.9874,train,test
20220112_lidar_tile_512_512.npy,20220112,2022,lidar,0.9922,train,test
20220112_lidar_tile_512_640.npy,20220112,2022,lidar,0.9908,train,buffer
20220112_lidar_tile_512_768.npy,20220112,2022,lidar,0.9939,train,val
20220112_lidar_tile_512_896.npy,20220112,2022,lidar,0.906,train,val
20220112_lidar_tile_512_1024.npy,20220112,2022,lidar,0.6356,train,val
20220112_lidar_tile_512_1152.npy,20220112,2022,lidar,0.6079,train,buffer
20220112_lidar_tile_512_1280.npy,20220112,2022,lidar,0.7507,train,train
20220112_lidar_tile_512_1408.npy,20220112,2022,lidar,0.7646,train,train
20220112_lidar_tile_512_1536.npy,20220112,2022,lidar,0.8132,train,train
20220112_lidar_tile_512_1664.npy,20220112,2022,lidar,0.8592,train,train
20220112_lidar_tile_512_1792.npy,20220112,2022,lidar,0.8837,train,train
20220112_lidar_tile_512_1920.npy,20220112,2022,lidar,0.9405,train,train
20220112_lidar_tile_512_2048.npy,20220112,2022,lidar,0.9963,train,train
20220112_lidar_tile_512_2176.npy,20220112,2022,lidar,0.9956,train,train
20220112_lidar_tile_512_2304.npy,20220112,2022,lidar,0.9903,train,train
20220112_lidar_tile_512_2432.npy,20220112,2022,lidar,0.9836,train,train
20220112_lidar_tile_512_2560.npy,20220112,2022,lidar,0.9879,train,train
20220112_lidar_tile_512_2688.npy,20220112,2022,lidar,0.9662,train,train
20220112_lidar_tile_512_2816.npy,20220112,2022,lidar,0.9103,train,train
20220112_lidar_tile_640_128.npy,20220112,2022,lidar,0.9518,train,test
20220112_lidar_tile_640_256.npy,20220112,2022,lidar,0.9879,train,test
20220112_lidar_tile_640_384.npy,20220112,2022,lidar,0.9903,train,test
20220112_lidar_tile_640_512.npy,20220112,2022,lidar,0.994,train,test
20220112_lidar_tile_640_640.npy,20220112,2022,lidar,0.9937,train,buffer
20220112_lidar_tile_640_768.npy,20220112,2022,lidar,0.9958,train,val
20220112_lidar_tile_640_896.npy,20220112,2022,lidar,0.9983,train,val
20220112_lidar_tile_640_1024.npy,20220112,2022,lidar,0.9437,train,val
20220112_lidar_tile_640_1152.npy,20220112,2022,lidar,0.8673,train,buffer
20220112_lidar_tile_640_1280.npy,20220112,2022,lidar,0.8927,train,train
20220112_lidar_tile_640_1408.npy,20220112,2022,lidar,0.9279,train,train
20220112_lidar_tile_640_1536.npy,20220112,2022,lidar,0.886,train,train
20220112_lidar_tile_640_1664.npy,20220112,2022,lidar,0.92,train,train
20220112_lidar_tile_640_1792.npy,20220112,2022,lidar,0.9914,train,train
20220112_lidar_tile_640_1920.npy,20220112,2022,lidar,0.996,train,train
20220112_lidar_tile_640_2048.npy,20220112,2022,lidar,0.989,train,train
20220112_lidar_tile_640_2176.npy,20220112,2022,lidar,0.9892,train,train
20220112_lidar_tile_640_2304.npy,20220112,2022,lidar,0.9931,train,train
20220112_lidar_tile_640_2432.npy,20220112,2022,lidar,0.9679,train,train
20220112_lidar_tile_640_2560.npy,20220112,2022,lidar,0.9657,train,train
20220112_lidar_tile_640_2688.npy,20220112,2022,lidar,0.9717,train,train
20220112_lidar_tile_640_2816.npy,20220112,2022,lidar,0.9474,train,train
20220112_lidar_tile_640_2944.npy,20220112,2022,lidar,0.9437,train,train
20220112_lidar_tile_768_128.npy,20220112,2022,lidar,0.9825,train,test
20220112_lidar_tile_768_256.npy,20220112,2022,lidar,0.991,train,test
20220112_lidar_tile_768_384.npy,20220112,2022,lidar,0.9923,train,test
20220112_lidar_tile_768_512.npy,20220112,2022,lidar,0.9965,train,test
20220112_lidar_tile_768_640.npy,20220112,2022,lidar,0.9985,train,buffer
20220112_lidar_tile_768_768.npy,20220112,2022,lidar,0.9986,train,val
20220112_lidar_tile_768_896.npy,20220112,2022,lidar,0.9997,train,val
20220112_lidar_tile_768_1024.npy,20220112,2022,lidar,0.9892,train,val
20220112_lidar_tile_768_1152.npy,20220112,2022,lidar,0.9604,train,buffer
20220112_lidar_tile_768_1280.npy,20220112,2022,lidar,0.9451,train,train
20220112_lidar_tile_768_1408.npy,20220112,2022,lidar,0.963,train,train
20220112_lidar_tile_768_1536.npy,20220112,2022,lidar,0.9793,train,train
20220112_lidar_tile_768_1664.npy,20220112,2022,lidar,0.9871,train,train
20220112_lidar_tile_768_1792.npy,20220112,2022,lidar,0.9951,train,train
20220112_lidar_tile_768_1920.npy,20220112,2022,lidar,0.9665,train,train
20220112_lidar_tile_768_2048.npy,20220112,2022,lidar,0.9401,train,train
20220112_lidar_tile_768_2176.npy,20220112,2022,lidar,0.9635,train,train
20220112_lidar_tile_768_2304.npy,20220112,2022,lidar,0.9778,train,train
20220112_lidar_tile_768_2432.npy,20220112,2022,lidar,0.9554,train,train
20220112_lidar_tile_768_2560.npy,20220112,2022,lidar,0.9629,train,train
20220112_lidar_tile_768_2688.npy,20220112,2022,lidar,0.9581,train,train
20220112_lidar_tile_768_2816.npy,20220112,2022,lidar,0.9511,train,train
20220112_lidar_tile_768_2944.npy,20220112,2022,lidar,0.9552,train,train
20220112_lidar_tile_768_3072.npy,20220112,2022,lidar,0.937,train,train
20220112_lidar_tile_896_128.npy,20220112,2022,lidar,0.9645,train,test
20220112_lidar_tile_896_256.npy,20220112,2022,lidar,0.9849,train,test
20220112_lidar_tile_896_384.npy,20220112,2022,lidar,0.9932,train,test
20220112_lidar_tile_896_512.npy,20220112,2022,lidar,0.9945,train,test
20220112_lidar_tile_896_640.npy,20220112,2022,lidar,0.996,train,buffer
20220112_lidar_tile_896_768.npy,20220112,2022,lidar,0.9989,train,val
20220112_lidar_tile_896_896.npy,20220112,2022,lidar,0.9982,train,val
20220112_lidar_tile_896_1024.npy,20220112,2022,lidar,0.9963,train,val
20220112_lidar_tile_896_1152.npy,20220112,2022,lidar,0.9927,train,buffer
20220112_lidar_tile_896_1280.npy,20220112,2022,lidar,0.991,train,train
20220112_lidar_tile_896_1408.npy,20220112,2022,lidar,0.9892,train,train
20220112_lidar_tile_896_1536.npy,20220112,2022,lidar,0.99,train,train
20220112_lidar_tile_896_1664.npy,20220112,2022,lidar,0.9932,train,train
20220112_lidar_tile_896_1792.npy,20220112,2022,lidar,0.9802,train,train
20220112_lidar_tile_896_1920.npy,20220112,2022,lidar,0.9058,train,train
20220112_lidar_tile_896_2176.npy,20220112,2022,lidar,0.8902,train,train
20220112_lidar_tile_896_2304.npy,20220112,2022,lidar,0.9479,train,train
20220112_lidar_tile_896_2432.npy,20220112,2022,lidar,0.971,train,train
20220112_lidar_tile_896_2560.npy,20220112,2022,lidar,0.9697,train,train
20220112_lidar_tile_896_2688.npy,20220112,2022,lidar,0.9643,train,train
20220112_lidar_tile_896_2816.npy,20220112,2022,lidar,0.9787,train,train
20220112_lidar_tile_896_2944.npy,20220112,2022,lidar,0.9648,train,train
20220112_lidar_tile_896_3072.npy,20220112,2022,lidar,0.91,train,train
20220112_lidar_tile_896_3200.npy,20220112,2022,lidar,0.8566,train,train
20220112_lidar_tile_1024_128.npy,20220112,2022,lidar,0.7964,train,test
20220112_lidar_tile_1024_256.npy,20220112,2022,lidar,0.8673,train,test
20220112_lidar_tile_1024_384.npy,20220112,2022,lidar,0.9878,train,test
20220112_lidar_tile_1024_512.npy,20220112,2022,lidar,0.9948,train,test
20220112_lidar_tile_1024_640.npy,20220112,2022,lidar,0.996,train,buffer
20220112_lidar_tile_1024_768.npy,20220112,2022,lidar,0.9977,train,val
20220112_lidar_tile_1024_896.npy,20220112,2022,lidar,0.9969,train,val
20220112_lidar_tile_1024_1024.npy,20220112,2022,lidar,0.9962,train,val
20220112_lidar_tile_1024_1152.npy,20220112,2022,lidar,0.9957,train,buffer
20220112_lidar_tile_1024_1280.npy,20220112,2022,lidar,0.9953,train,train
20220112_lidar_tile_1024_1408.npy,20220112,2022,lidar,0.9948,train,train
20220112_lidar_tile_1024_1536.npy,20220112,2022,lidar,0.9968,train,train
20220112_lidar_tile_1024_1664.npy,20220112,2022,lidar,0.9893,train,train
20220112_lidar_tile_1024_1792.npy,20220112,2022,lidar,0.9727,train,train
20220112_lidar_tile_1024_1920.npy,20220112,2022,lidar,0.9273,train,train
20220112_lidar_tile_1024_2048.npy,20220112,2022,lidar,0.8812,train,train
20220112_lidar_tile_1024_2176.npy,20220112,2022,lidar,0.8993,train,train
20220112_lidar_tile_1024_2304.npy,20220112,2022,lidar,0.9434,train,train
20220112_lidar_tile_1024_2432.npy,20220112,2022,lidar,0.9389,train,train
20220112_lidar_tile_1024_2560.npy,20220112,2022,lidar,0.9107,train,train
20220112_lidar_tile_1024_2688.npy,20220112,2022,lidar,0.9512,train,train
20220112_lidar_tile_1024_2816.npy,20220112,2022,lidar,0.995,train,train
20220112_lidar_tile_1024_2944.npy,20220112,2022,lidar,0.9671,train,train
20220112_lidar_tile_1024_3072.npy,20220112,2022,lidar,0.8929,train,train
20220112_lidar_tile_1024_3200.npy,20220112,2022,lidar,0.7769,train,train
20220112_lidar_tile_1152_256.npy,20220112,2022,lidar,0.8392,train,test
20220112_lidar_tile_1152_384.npy,20220112,2022,lidar,0.975,train,test
20220112_lidar_tile_1152_512.npy,20220112,2022,lidar,0.9953,train,test
20220112_lidar_tile_1152_640.npy,20220112,2022,lidar,0.9995,train,buffer
20220112_lidar_tile_1152_768.npy,20220112,2022,lidar,0.9963,train,val
20220112_lidar_tile_1152_896.npy,20220112,2022,lidar,0.9961,train,val
20220112_lidar_tile_1152_1024.npy,20220112,2022,lidar,0.9987,train,val
20220112_lidar_tile_1152_1152.npy,20220112,2022,lidar,0.9932,train,buffer
20220112_lidar_tile_1152_1280.npy,20220112,2022,lidar,0.9928,train,train
20220112_lidar_tile_1152_1408.npy,20220112,2022,lidar,0.998,train,train
20220112_lidar_tile_1152_1536.npy,20220112,2022,lidar,0.9893,train,train
20220112_lidar_tile_1152_1664.npy,20220112,2022,lidar,0.9757,train,train
20220112_lidar_tile_1152_1792.npy,20220112,2022,lidar,0.9819,train,train
20220112_lidar_tile_1152_1920.npy,20220112,2022,lidar,0.9761,train,train
20220112_lidar_tile_1152_2048.npy,20220112,2022,lidar,0.9625,train,train
20220112_lidar_tile_1152_2176.npy,20220112,2022,lidar,0.9693,train,train
20220112_lidar_tile_1152_2304.npy,20220112,2022,lidar,0.9568,train,train
20220112_lidar_tile_1152_2432.npy,20220112,2022,lidar,0.8973,train,train
20220112_lidar_tile_1152_2560.npy,20220112,2022,lidar,0.894,train,train
20220112_lidar_tile_1152_2688.npy,20220112,2022,lidar,0.9638,train,train
20220112_lidar_tile_1152_2816.npy,20220112,2022,lidar,0.9703,train,train
20220112_lidar_tile_1152_2944.npy,20220112,2022,lidar,0.9287,train,train
20220112_lidar_tile_1152_3072.npy,20220112,2022,lidar,0.8588,train,train
20220112_lidar_tile_1280_384.npy,20220112,2022,lidar,0.9541,train,test
20220112_lidar_tile_1280_512.npy,20220112,2022,lidar,0.9779,train,test
20220112_lidar_tile_1280_640.npy,20220112,2022,lidar,0.9945,train,buffer
20220112_lidar_tile_1280_768.npy,20220112,2022,lidar,0.9933,train,val
20220112_lidar_tile_1280_896.npy,20220112,2022,lidar,0.9914,train,val
20220112_lidar_tile_1280_1024.npy,20220112,2022,lidar,0.9943,train,val
20220112_lidar_tile_1280_1152.npy,20220112,2022,lidar,0.9343,train,buffer
20220112_lidar_tile_1280_1280.npy,20220112,2022,lidar,0.8831,train,train
20220112_lidar_tile_1280_1408.npy,20220112,2022,lidar,0.9144,train,train
20220112_lidar_tile_1280_1536.npy,20220112,2022,lidar,0.922,train,train
20220112_lidar_tile_1280_1664.npy,20220112,2022,lidar,0.9453,train,train
20220112_lidar_tile_1280_1792.npy,20220112,2022,lidar,0.9837,train,train
20220112_lidar_tile_1280_1920.npy,20220112,2022,lidar,0.9756,train,train
20220112_lidar_tile_1280_2048.npy,20220112,2022,lidar,0.9653,train,train
20220112_lidar_tile_1280_2176.npy,20220112,2022,lidar,0.9748,train,train
20220112_lidar_tile_1280_2304.npy,20220112,2022,lidar,0.9783,train,train
20220112_lidar_tile_1280_2432.npy,20220112,2022,lidar,0.9364,train,train
20220112_lidar_tile_1280_2560.npy,20220112,2022,lidar,0.9397,train,train
20220112_lidar_tile_1280_2688.npy,20220112,2022,lidar,0.9793,train,train
20220112_lidar_tile_1280_2816.npy,20220112,2022,lidar,0.9228,train,train
20220112_lidar_tile_1280_2944.npy,20220112,2022,lidar,0.8438,train,train
20220112_lidar_tile_1280_3072.npy,20220112,2022,lidar,0.8005,train,train
20220112_lidar_tile_1408_768.npy,20220112,2022,lidar,0.9415,train,val
20220112_lidar_tile_1408_896.npy,20220112,2022,lidar,0.8505,train,val
20220112_lidar_tile_1408_1024.npy,20220112,2022,lidar,0.874,train,val
20220112_lidar_tile_1408_1152.npy,20220112,2022,lidar,0.8928,train,buffer
20220112_lidar_tile_1408_1280.npy,20220112,2022,lidar,0.8374,train,train
20220112_lidar_tile_1408_1408.npy,20220112,2022,lidar,0.7683,train,train
20220112_lidar_tile_1408_1536.npy,20220112,2022,lidar,0.7184,train,train
20220112_lidar_tile_1408_1664.npy,20220112,2022,lidar,0.8571,train,train
20220112_lidar_tile_1408_1792.npy,20220112,2022,lidar,0.9689,train,train
20220112_lidar_tile_1408_1920.npy,20220112,2022,lidar,0.977,train,train
20220112_lidar_tile_1408_2048.npy,20220112,2022,lidar,0.9767,train,train
20220112_lidar_tile_1408_2176.npy,20220112,2022,lidar,0.9716,train,train
20220112_lidar_tile_1408_2304.npy,20220112,2022,lidar,0.9691,train,train
20220112_lidar_tile_1408_2432.npy,20220112,2022,lidar,0.9641,train,train
20220112_lidar_tile_1408_2560.npy,20220112,2022,lidar,0.9367,train,train
20220112_lidar_tile_1408_2688.npy,20220112,2022,lidar,0.9134,train,train
20220112_lidar_tile_1408_2816.npy,20220112,2022,lidar,0.8888,train,train
20220112_lidar_tile_1408_2944.npy,20220112,2022,lidar,0.847,train,train
20220112_lidar_tile_1408_3072.npy,20220112,2022,lidar,0.7886,train,train
20220112_lidar_tile_1536_768.npy,20220112,2022,lidar,0.6433,train,val
20220112_lidar_tile_1536_896.npy,20220112,2022,lidar,0.5891,train,val
20220112_lidar_tile_1536_1024.npy,20220112,2022,lidar,0.6043,train,val
20220112_lidar_tile_1536_1152.npy,20220112,2022,lidar,0.8031,train,buffer
20220112_lidar_tile_1536_1280.npy,20220112,2022,lidar,0.9028,train,train
20220112_lidar_tile_1536_1408.npy,20220112,2022,lidar,0.7666,train,train
20220112_lidar_tile_1536_1536.npy,20220112,2022,lidar,0.6792,train,train
20220112_lidar_tile_1536_1664.npy,20220112,2022,lidar,0.8376,train,train
20220112_lidar_tile_1536_1792.npy,20220112,2022,lidar,0.9619,train,train
20220112_lidar_tile_1536_1920.npy,20220112,2022,lidar,0.9755,train,train
20220112_lidar_tile_1536_2048.npy,20220112,2022,lidar,0.9647,train,train
20220112_lidar_tile_1536_2176.npy,20220112,2022,lidar,0.9172,train,train
20220112_lidar_tile_1536_2304.npy,20220112,2022,lidar,0.9223,train,train
20220112_lidar_tile_1536_2432.npy,20220112,2022,lidar,0.9628,train,train
20220112_lidar_tile_1536_2560.npy,20220112,2022,lidar,0.9245,train,train
20220112_lidar_tile_1536_2688.npy,20220112,2022,lidar,0.873,train,train
20220112_lidar_tile_1536_2816.npy,20220112,2022,lidar,0.8685,train,train
20220112_lidar_tile_1536_2944.npy,20220112,2022,lidar,0.8227,train,train
20220112_lidar_tile_1536_3072.npy,20220112,2022,lidar,0.6794,train,train
20220112_lidar_tile_1664_768.npy,20220112,2022,lidar,0.5194,train,val
20220112_lidar_tile_1664_896.npy,20220112,2022,lidar,0.6106,train,val
20220112_lidar_tile_1664_1024.npy,20220112,2022,lidar,0.5401,train,val
20220112_lidar_tile_1664_1152.npy,20220112,2022,lidar,0.6799,train,buffer
20220112_lidar_tile_1664_1280.npy,20220112,2022,lidar,0.85,train,train
20220112_lidar_tile_1664_1408.npy,20220112,2022,lidar,0.8684,train,train
20220112_lidar_tile_1664_1536.npy,20220112,2022,lidar,0.8363,train,train
20220112_lidar_tile_1664_1664.npy,20220112,2022,lidar,0.8978,train,train
20220112_lidar_tile_1664_1792.npy,20220112,2022,lidar,0.9763,train,train
20220112_lidar_tile_1664_1920.npy,20220112,2022,lidar,0.9537,train,train
20220112_lidar_tile_1664_2048.npy,20220112,2022,lidar,0.8755,train,train
20220112_lidar_tile_1664_2176.npy,20220112,2022,lidar,0.8597,train,train
20220112_lidar_tile_1664_2304.npy,20220112,2022,lidar,0.9398,train,train
20220112_lidar_tile_1664_2432.npy,20220112,2022,lidar,0.9736,train,train
20220112_lidar_tile_1664_2560.npy,20220112,2022,lidar,0.9258,train,train
20220112_lidar_tile_1664_2688.npy,20220112,2022,lidar,0.8882,train,train
20220112_lidar_tile_1664_2816.npy,20220112,2022,lidar,0.8583,train,train
20220112_lidar_tile_1664_2944.npy,20220112,2022,lidar,0.7552,train,train
20220112_lidar_tile_1792_768.npy,20220112,2022,lidar,0.6093,train,val
20220112_lidar_tile_1792_896.npy,20220112,2022,lidar,0.7514,train,val
20220112_lidar_tile_1792_1024.npy,20220112,2022,lidar,0.7642,train,val
20220112_lidar_tile_1792_1152.npy,20220112,2022,lidar,0.7534,train,buffer
20220112_lidar_tile_1792_1280.npy,20220112,2022,lidar,0.7868,train,train
20220112_lidar_tile_1792_1408.npy,20220112,2022,lidar,0.8818,train,train
20220112_lidar_tile_1792_1536.npy,20220112,2022,lidar,0.8701,train,train
20220112_lidar_tile_1792_1664.npy,20220112,2022,lidar,0.856,train,train
20220112_lidar_tile_1792_1792.npy,20220112,2022,lidar,0.8903,train,train
20220112_lidar_tile_1792_1920.npy,20220112,2022,lidar,0.9024,train,train
20220112_lidar_tile_1792_2048.npy,20220112,2022,lidar,0.8734,train,train
20220112_lidar_tile_1792_2176.npy,20220112,2022,lidar,0.9113,train,train
20220112_lidar_tile_1792_2304.npy,20220112,2022,lidar,0.9824,train,train
20220112_lidar_tile_1792_2432.npy,20220112,2022,lidar,0.967,train,train
20220112_lidar_tile_1792_2560.npy,20220112,2022,lidar,0.9272,train,train
20220112_lidar_tile_1792_2688.npy,20220112,2022,lidar,0.9142,train,train
20220112_lidar_tile_1792_2816.npy,20220112,2022,lidar,0.9062,train,train
20220112_lidar_tile_1792_2944.npy,20220112,2022,lidar,0.8471,train,train
20220112_lidar_tile_1920_768.npy,20220112,2022,lidar,0.6231,train,val
20220112_lidar_tile_1920_896.npy,20220112,2022,lidar,0.7867,train,val
20220112_lidar_tile_1920_1024.npy,20220112,2022,lidar,0.8197,train,val
20220112_lidar_tile_1920_1152.npy,20220112,2022,lidar,0.7943,train,buffer
20220112_lidar_tile_1920_1280.npy,20220112,2022,lidar,0.7624,train,train
20220112_lidar_tile_1920_1408.npy,20220112,2022,lidar,0.8038,train,train
20220112_lidar_tile_1920_1536.npy,20220112,2022,lidar,0.7862,train,train
20220112_lidar_tile_1920_1664.npy,20220112,2022,lidar,0.6759,train,train
20220112_lidar_tile_1920_1792.npy,20220112,2022,lidar,0.7363,train,train
20220112_lidar_tile_1920_1920.npy,20220112,2022,lidar,0.911,train,train
20220112_lidar_tile_1920_2048.npy,20220112,2022,lidar,0.9539,train,train
20220112_lidar_tile_1920_2176.npy,20220112,2022,lidar,0.9584,train,train
20220112_lidar_tile_1920_2304.npy,20220112,2022,lidar,0.9697,train,train
20220112_lidar_tile_1920_2432.npy,20220112,2022,lidar,0.9667,train,train
20220112_lidar_tile_1920_2560.npy,20220112,2022,lidar,0.9465,train,train
20220112_lidar_tile_1920_2688.npy,20220112,2022,lidar,0.9224,train,train
20220112_lidar_tile_1920_2816.npy,20220112,2022,lidar,0.9071,train,train
20220112_lidar_tile_2048_768.npy,20220112,2022,lidar,0.4003,train,val
20220112_lidar_tile_2048_896.npy,20220112,2022,lidar,0.4755,train,val
20220112_lidar_tile_2048_1024.npy,20220112,2022,lidar,0.4963,train,val
20220112_lidar_tile_2048_1152.npy,20220112,2022,lidar,0.6005,train,buffer
20220112_lidar_tile_2048_1280.npy,20220112,2022,lidar,0.6036,train,train
20220112_lidar_tile_2048_1408.npy,20220112,2022,lidar,0.6143,train,train
20220112_lidar_tile_2048_1536.npy,20220112,2022,lidar,0.6432,train,train
20220112_lidar_tile_2048_1664.npy,20220112,2022,lidar,0.6003,train,train
20220112_lidar_tile_2048_1792.npy,20220112,2022,lidar,0.7359,train,train
20220112_lidar_tile_2048_1920.npy,20220112,2022,lidar,0.9365,train,train
20220112_lidar_tile_2048_2048.npy,20220112,2022,lidar,0.9675,train,train
20220112_lidar_tile_2048_2176.npy,20220112,2022,lidar,0.9695,train,train
20220112_lidar_tile_2048_2304.npy,20220112,2022,lidar,0.973,train,train
20220112_lidar_tile_2048_2432.npy,20220112,2022,lidar,0.9777,train,train
20220112_lidar_tile_2048_2560.npy,20220112,2022,lidar,0.9513,train,train
20220112_lidar_tile_2048_2688.npy,20220112,2022,lidar,0.8951,train,train
20220112_lidar_tile_2048_2816.npy,20220112,2022,lidar,0.6868,train,train
20220112_lidar_tile_2176_1024.npy,20220112,2022,lidar,0.3345,train,val
20220112_lidar_tile_2176_1152.npy,20220112,2022,lidar,0.5429,train,buffer
20220112_lidar_tile_2176_1280.npy,20220112,2022,lidar,0.501,train,train
20220112_lidar_tile_2176_1408.npy,20220112,2022,lidar,0.5519,train,train
20220112_lidar_tile_2176_1536.npy,20220112,2022,lidar,0.6596,train,train
20220112_lidar_tile_2176_1664.npy,20220112,2022,lidar,0.6602,train,train
20220112_lidar_tile_2176_1792.npy,20220112,2022,lidar,0.6154,train,train
20220112_lidar_tile_2176_1920.npy,20220112,2022,lidar,0.5612,train,train
20220112_lidar_tile_2176_2048.npy,20220112,2022,lidar,0.6182,train,train
20220112_lidar_tile_2176_2176.npy,20220112,2022,lidar,0.7824,train,train
20220112_lidar_tile_2176_2304.npy,20220112,2022,lidar,0.9147,train,train
20220112_lidar_tile_2176_2432.npy,20220112,2022,lidar,0.9744,train,train
20220112_lidar_tile_2176_2560.npy,20220112,2022,lidar,0.9662,train,train
20220112_lidar_tile_2176_2688.npy,20220112,2022,lidar,0.8265,train,train
20220112_lidar_tile_2304_1024.npy,20220112,2022,lidar,0.404,train,val
20220112_lidar_tile_2304_1152.npy,20220112,2022,lidar,0.564,train,buffer
20220112_lidar_tile_2304_1280.npy,20220112,2022,lidar,0.522,train,train
20220112_lidar_tile_2304_1408.npy,20220112,2022,lidar,0.5418,train,train
20220112_lidar_tile_2304_1536.npy,20220112,2022,lidar,0.4942,train,train
20220112_lidar_tile_2304_1664.npy,20220112,2022,lidar,0.3409,train,train
20220112_lidar_tile_2304_2176.npy,20220112,2022,lidar,0.3095,train,train
20220112_lidar_tile_2304_2304.npy,20220112,2022,lidar,0.6164,train,train
20220112_lidar_tile_2304_2432.npy,20220112,2022,lidar,0.8906,train,train
20220112_lidar_tile_2304_2560.npy,20220112,2022,lidar,0.9265,train,train
20220128_lidar_tile_128_256.npy,20220128,2022,lidar,0.9574,train,test
20220128_lidar_tile_128_384.npy,20220128,2022,lidar,0.973,train,test
